Event Description,Year,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Respondent,Geographic Areas,NERC Region,Demand Loss (MW),Number of Customers Affected,Tags
Wildfire,2004,7/20/04,3:44 p.m.,7/20/04,5:51 p.m.,Puerto Rico Electric Power Authority,"Regions of  San Juan, Caguas, Ponce, Bayamon, Carolina, Arecibo and Mayaguez",PR,200,"61,624",wild fire
Severe Weather - Thunderstorms,2013,11/17/13,4:47 PM,11/20/13,4:47 PM,Duke Energy Midwest,Central Indiana,RFC,Unknown,"61,705","severe weather, thunderstorm"
Severe Weather - Tornadoes,2013,11/17/13,4:47 PM,11/20/13,11:59 AM,Duke Energy Indiana Inc,Central Indiana,RFC,535,"61,705","severe weather, tornado"
Severe Weather - Thunderstorms,2013,5/29/13,8:58 PM,5/31/13,2:53 PM,Niagara Mohawk Power Corp.,Central and Eastern New York,NPCC,Unknown,"61,795","severe weather, thunderstorm"
Voltage Reduction due to Severe Weather - Cold,2014,1/6/14,7:50 PM,1/6/14,8:49 PM,"UGI Utilities, Inc",Pennsylvania,RFC,200,"62,000","severe weather, cold"
Severe Weather,2011,5/2/11,5:06 PM,5/2/11,8:00 PM,Hawaiian Electric Company,Hawaii,PR,220,"62,000",severe weather
Severe Weather - Snow/Ice,2014,2/5/14,7:35 AM,2/7/14,4:03 AM,PPL Electric Utilities Corp,"Lancaster Region, Pennsylvania",RFC,Unknown,"62,159","severe weather, winter storm"
Winter Storm,2009,1/27/09,11:00 a.m.,1/30/09,6:00 p.m.,"Associated Electric Cooperative, Inc.",South Central and Southeast Missouri,SERC,200,"62,500","severe weather, winter storm"
Tropical Storm,2007,11/3/07,6:00 p.m.,11/4/07,6:00 a.m.,ISO New England,"Eastern Massachusetts, Rhode Island, Cape Cod",NPCC,100,"62,843","severe weather, hurricane/tropical storm"
Severe Weather,2011,4/4/11,11:47 AM,4/8/11,12:01 AM,Tennessee Valley Authority,"Memphis, Tennessee",SERC,359,"63,000",severe weather
Severe Weather,2011,4/4/11,1:00 PM,4/5/11,12:00 AM,Memphis Light Gas and Water Division,"Shelby County, Tennessee",SERC,300,"63,000",severe weather
High Winds,2010,10/27/10,4:00 a.m.,10/27/10,12:00 PM,Wisconsin Public Service Corporation,Northeast and North Central Wisconsin,MRO,N/A,"63,000","severe weather, wind"
"Strong Winds, Tornadoes",2010,7/17/10,8:30 p.m.,7/19/10,10:00 PM,Xcel Energy,Minnesota,MRO,N/A,"63,000","severe weather, tornado"
Severe Thunderstorms,2009,2/11/09,9:00 p.m.,2/12/09,12:00 p.m.,Midwest ISO,Northern Kentucky and Southwest Ohio,RFC,350,"63,000","severe weather, thunderstorm"
Severe Storms,2008,8/5/08,3:00 a.m.,8/5/08,9:50 a.m.,Northern Indiana Public Service Company,Northwest Indiana,RFC,0,"63,000","severe weather, storm"
Severe Thunderstorm,2007,8/13/07,1:30 a.m.,8/14/07,12:00 a.m.,Ameren Corporation,State of Missouri,SERC,N/A,"63,000","severe weather, thunderstorm"
Severe Storm,2006,1/18/06,3:16 p.m.,1/18/06,6:34 p.m.,Central Maine Power Company,Southern and Central Maine,NPCC,75,"63,000","severe weather, storm"
High Winds - Severe Storm,2004,3/4/04,5:00 a.m.,3/16/04,2:45 p.m.,Electric Reliability Council of Texas,North Texas,ERCOT,Less than 300,"63,000","severe weather, wind"
Fire,2002,7/20/02,12:40 PM,7/20/02,8:12 AM,Consolidated Edison Co. of New York,New York,NPCC,278,"63,500",wild fire
Thunderstorms,2009,8/4/09,1:45 p.m.,8/8/09,9:00 p.m.,Duke Energy Midwest,"Northern Kentucky, Southwest Ohio and Central and South Indiana",RFC,50,"63,700","severe weather, thunderstorm"
Wind/Snow Storm,2006,11/26/06,1:00 p.m.,12/2/06,6:00 p.m.,Snohomish County PUD #1,"Snohomish County, Washington",WECC,180,"63,992","severe weather, winter storm"
Severe Weather,2011,4/19/11,10:44 PM,4/20/11,2:00 AM,Memphis Light Gas and Water Division,"Memphis, Tennessee",SERC,100,"64,000",severe weather
Tropical Storm Hanna,2008,9/6/08,2:15 p.m.,9/6/08,4:06 p.m.,Dominion-Virginia Power,North East North Carolina and Virginia,SERC,220,"64,463","severe weather, hurricane/tropical storm"
Severe Weather - Thunderstorms,2012,7/7/12,6:06 AM,7/9/12,11:00 PM,PPL Electric Utilities Corp,"Lower Valley, Central, Susquehanna Regions Pennsylvania",RFC,N/A,"64,500","severe weather, thunderstorm"
High Winds,2009,2/11/09,2:30 a.m.,2/11/09,12:00 p.m.,CenterPoint Energy,"Houston, Texas",TRE,350,"64,801","severe weather, wind"
Severe Thunderstorm,2005,7/27/05,5:50 p.m.,7/30/05,9:07 p.m.,Potomac Electric Power Company (Pepco),"Washington, DC, Montgomery and Prince Georges Counties, Maryland",MAAC,N/A,"64,943","severe weather, thunderstorm"
Severe Weather - Thunderstorms,2012,9/7/12,9:30 PM,9/8/12,1:00 AM,Entergy Corp,Arkansas,SERC,UNK,"64,951","severe weather, thunderstorm"
Severe Weather - Thunderstorms,2014,6/7/14,11:00 PM,6/8/14,5:30 AM,Southern Company,"North and Central , Alabama",SERC,217,"65,000","severe weather, thunderstorm"
Severe Weather - Thunderstorms,2012,9/8/12,3:40 PM,9/8/12,6:45 PM,PEPCO (Potomac Electric Power Company),"Prince George's County, Montgomery County Maryland; D.C.",RFC,UNK,"65,000","severe weather, thunderstorm"
Severe Weather - Thunderstorms,2012,7/26/12,6:21 PM,7/28/12,11:30 PM,PPL Electric Utilities Corp,North/Central Pennsylvania,RFC,N/A,"65,000","severe weather, thunderstorm"
Severe Weather,2011,9/29/11,5:00 AM,9/30/11,6:00 AM,CenterPoint Energy,"Houston metro area, Texas",TRE,N/A,65000,severe weather
Severe Weather,2011,8/20/11,5:42 PM,8/23/11,8:00 PM,"Detroit Edison, Subsidiary of DTE Energy",Southeastern Michigan,RFC,254,"65,000",severe weather
Winter Storm,2010,2/25/10,12:01 a.m.,2/26/10,9:00 PM,Orange and Rockland Utilities Inc,"Southeastern New York, Northern New Jersey",,N/A,"65,000","severe weather, winter storm"
Wet Snow/Winds,2006,10/26/06,5:30 a.m.,10/27/06,5:10 p.m.,Xcel Energy,"Metro Denver and Boulder, Colorado",MRO,N/A,"65,000","severe weather, winter storm"
Severe Thunderstorm,2006,8/10/06,8:00 p.m.,8/12/06,12:00 p.m.,Idaho Power Company,Southwest Idaho and Eastern Oregon,WECC,80 to 100,"65,000","severe weather, thunderstorm"
Strong Thunderstorms,2005,6/6/05,12:00 p.m.,6/8/05,6:00 p.m.,New York  State Electric and Gas,Central/Eastern New York state,NPCC,N/A,"65,000","severe weather, thunderstorm"
Hurricane Frances,2004,9/5/04,1:00 a.m.,9/9/04,5:00 p.m.,Orlando Utilities Commission,"Orlando, Florida",FRCC,200,"65,000","severe weather, hurricane/tropical storm"
Severe Weather - Thunderstorms,2012,7/26/12,6:14 PM,7/27/12,6:14 PM,FirstEnergy Corp.: Pennsylvania Electric Company,Western Pennsylvania,RFC,N/A,"65,112","severe weather, thunderstorm"
Equipment Failure,2013,6/28/13,6:02 PM,6/28/13,8:46 PM,Southern California Edison Co,"Los Angeles and Orange Counties, California",WECC,240,"65,255",equipment failure
Severe Weather,2006,3/12/06,8:30 p.m.,3/14/06,12:00 p.m.,"City Water Light and Power (Springfield, Illinois)","Springfield, Illinois and vicinity",RFC,200,"65,400",severe weather
Severe Weather,2009,12/10/09,5:45 p.m.,12/12/09,8:00 a.m.,Detroit Edison,Michigan,RFC,N/A,"65,562",severe weather
Severe Weather - Winter Storm,2014,3/3/14,6:40 AM,3/3/14,3:28 PM,Tennessee Valley Authority,Tennessee,SERC,Unknown,"65,904","severe weather, winter storm"
Severe Weather - Snow/Ice,2014,2/20/14,4:40 PM,2/21/14,11:59 PM,Ameren Missouri,"Missouri, Illinois",SERC,Unknown,"66,000","severe weather, winter storm"
Severe Thunderstorms,2007,5/15/07,3:00 p.m.,5/17/07,7:00 a.m.,DTE Energy (Detroit Edison),Southeastern Michigan,RFC,500,"66,000","severe weather, thunderstorm"
Severe Weather - Thunderstorms,2014,6/10/14,9:50 PM,6/11/14,2:30 PM,American Electric Power,West Virginia,RFC,Unknown,"66,383","severe weather, thunderstorm"
Severe Weather - Thunderstorms/High Winds,2014,2/21/14,2:53 AM,2/21/14,9:00 PM,Southern Company,Northern/Northeastern Georgia,SERC,221,"66,445","severe weather, thunderstorm, wind"
Voltage Reduction/Load Shed,2005,9/13/05,2:14 p.m.,9/13/05,2:29 p.m.,Puerto Rico Electric Power Authority,Island of Puerto Rico,PR,249,"66,480","voltage reduction, load shedding"
Severe Weather - Thunderstorms,2012,7/18/12,4:20 PM,7/18/12,7:05 PM,American Electric Power (AEP),Eastern Ohio,RFC,Unknown,"67,000","severe weather, thunderstorm"
Severe Storm,2007,5/16/07,6:00 p.m.,5/19/07,5:00 a.m.,Northeast Utilities,All of Connecticut,NPCC,-,"67,000","severe weather, storm"
Severe Thunderstorms,2007,3/31/07,7:30 a.m.,3/31/07,7:00 p.m.,CenterPoint Energy,"Houston, Texas",ERCOT,179,"67,000","severe weather, thunderstorm"
Severe Thunderstorms,2006,7/4/06,5:30 p.m.,7/4/06,8:18 p.m.,Dominion - Virginia Power/North Carolina,Northern Virginia,RFC,335,"67,000","severe weather, thunderstorm"
Wind Storm,2003,11/13/03,1:40 p.m.,11/13/03,3:51 p.m.,Dominion-Virginia Power/ North Carolina Power,"Northern Virginia, Richmond area, Eastern Virginia",SERC,300,"67,000","severe weather, wind"
Severe Weather,2011,7/29/11,8:45 PM,8/1/11,4:24 AM,FirstEnergy Corp: Jersey Central Power & Light,Central New Jersey,RFC,N/A,"67,900",severe weather
Severe Storm,2008,6/10/08,11:00 a.m.,6/13/08,5:30 p.m.,National Grid,Upstate New York,NPCC,400,"68,000","severe weather, storm"
Load Shed/Made Public Appeals/Rolling Blackouts,2006,4/17/06,4:10 p.m.,4/17/06,6:11 p.m.,CenterPoint Energy,System-wide greater Houston metro area (and across ERCOT),ERCOT,260,"68,000","load shedding, public appeal"
Severe Weather - Hurricane Isaac,2012,8/29/12,6:53 AM,8/30/12,2:00 PM,Dixie Electric Membership Corp,Louisiana,SERC,150,"68,018","severe weather, hurricane/tropical storm"
Severe Weather - Thunderstorms,2012,6/19/12,4:30 AM,6/20/12,11:00 PM,Xcel Energy,"Minneapolis/St. Paul, Minnesota",MRO,UNK,"68,200","severe weather, thunderstorm"
Relaying Malfunction,2003,4/15/03,11:00 a.m.,4/15/03,2:06 p.m.,Bryan Texas Utilities,"Cities of Bryan, College Station and surrounding areas",ERCOT,212,"68,530",equipment failure
Ice Storm,2010,1/28/10,12:00 p.m.,2/2/10,12:00 PM,American Electric Power,Oklahoma,SPP,N/A,"68,705","severe weather, winter storm"
Brush Fire/Load Shedding,2007,10/22/07,2:06 p.m.,10/22/07,2:43 p.m.,San Diego Gas and Electric Company,"San Diego County, California",WECC,199,"68,780","wild fire, load shedding"
Severe Thunderstorm,2009,5/8/09,1:30 p.m.,5/14/09,11:20 p.m.,Ameren,Southern Illinois,SERC,300,"68,800","severe weather, thunderstorm"
Severe Weather,2011,4/27/11,10:00 PM,4/28/11,10:00 AM,American Electric Power,"Ohio, Tennessee, Virginia",SERC,0,"69,000",severe weather
Generation Inadequacy/Load Shed,2011,2/2/11,6:22 AM,2/2/11,9:57 AM,Salt River Project,Central Arizona,WECC,"3,963","69,000",load shedding
Severe Storm,2007,7/5/07,7:00 p.m.,7/8/07,7:00 a.m.,DTE Energy  (Detroit Edison),Southeastern Michigan,RFC,-,"69,000","severe weather, storm"
Severe Weather,2012,7/1/12,5:45 PM,7/1/12,10:15 PM,"Progress Energy, Carolinas","Northern, Central and Eastern North Carolina",SERC,Unknown,"69,106",severe weather
Severe Weather - Hurricane Sandy,2012,10/29/12,9:00 AM,11/2/12,6:00 PM,Delmarva Power & Light Company,"Delaware, Maryland",RFC,Unknown,"70,000","severe weather, hurricane/tropical storm"
Severe Weather; Equipment Failure,2012,7/21/12,2:19 AM,7/21/12,5:20 AM,Lubbock Power and Light,"City of Lubbock, Texas",SPP,220,"70,000","severe weather, equipment failure"
Severe Weather,2011,7/1/11,5:00 PM,7/3/11,8:00 PM,Xcel Energy Northern States Power Company,Southwest and South Central Minnesota,MRO,UNK,"70,000",severe weather
Severe Thunderstorms,2011,6/18/11,5:00 PM,6/18/11,9:33 PM,Duke Energy Carolinas,North Carolina; South Carolina,SERC,300,"70,000","severe weather, thunderstorm"
Severe Weather,2011,5/23/11,12:30 PM,5/25/11,12:30 PM,Ameren,"St. Louis County, Missouri",SERC,UNK,"70,000",severe weather
High Winds,2010,10/26/10,8:00 p.m.,10/28/10,10:00 PM,Xcel Energy/Northern States Power Company,Minnesota,MRO,N/A,"70,000","severe weather, wind"
High Winds,2009,1/7/09,5:00 p.m.,1/7/09,8:05 p.m.,Duke Energy Carolinas,Piedmont of North and South Carolina,SERC,300,"70,000","severe weather, wind"
Severe Thunderstorms,2008,5/30/08,10:00 p.m.,6/4/08,11:59 p.m.,Indianapolis Power and Light,"Northeastern Marion County, Indiana",RFC,N/A,"70,000","severe weather, thunderstorm"
High Winds,2007,4/14/07,9:00 a.m.,4/14/07,11:00 a.m.,National Grid - New England,"Massachusetts, New Hampshire, Rhode Island",NPCC,65-80,"70,000","severe weather, wind"
Severe Thunderstorms,2006,6/1/06,6:30 p.m.,6/3/06,2:00 p.m.,Baltimore Gas and Electric,Central Maryland,RFC,335,"70,000","severe weather, thunderstorm"
Severe Thunderstorms,2011,6/15/11,7:17 PM,6/16/11,1:45 AM,Duke Energy,"Piedmont, North Carolina",SERC,300,"70,135","severe weather, thunderstorm"
Highwinds,2009,8/2/09,2:17 a.m.,8/3/09,1:09 p.m.,PECO Energy,"Chester, Montgomery, Delaware, Philadelphia and Bucks Counties, Pennsyvania",RFC,N/A,"70,264","severe weather, wind"
Voltage Reduction/Shed Load,2005,1/24/05,6:38 a.m.,1/24/05,6:50 a.m.,Puerto Rico Electric Power Authority,Island of Puerto Rico,PR,225,"70,717","load shedding, voltage reduction"
Winter Storm,2009,4/6/09,1:00 a.m.,4/8/09,12:00 p.m.,Consumers Energy,"Michigan, Lower Peninsula",RFC,75,"70,793","severe weather, winter storm"
Severe Weather,2011,5/11/11,12:15 AM,5/11/11,5:20 PM,Duke Energy Carolinas,"Charlotte, North Carolina",SERC,300,"71,000",severe weather
Voltage Reduction/Load Shed,2005,10/2/05,5:40 p.m.,10/2/05,5:54 p.m.,Puerto Rico Electric Power Authority,Island of Puerto Rico,PR,312,"71,240","voltage reduction, load shedding"
Severe Weather,2011,8/2/11,9:30 PM,8/3/11,7:00 PM,Exelon Corporation/ComEd,"Northeast, Illinois",RFC,UNK,"71,500",severe weather
Lightning/Transmission Equipment Damage,2008,8/16/08,5:23 a.m.,8/16/08,7:30 a.m.,Lubbock Power and Light,City of Lubbock,TRE,153,"71,823","severe weather, thunderstorm, equipment failure"
Voltage Reduction/Load Shed,2005,8/19/05,7:37 p.m.,8/19/05,8:15 p.m.,Puerto Rico Electric Power Authority,Island of Puerto Rico,PR,259,"71,864","voltage reduction, load shedding"
Severe Thunderstorm,2006,6/11/06,6:00 p.m.,6/11/06,9:00 p.m.,Duke Energy Carolinas,"Charlotte, North Carolina Metropolitan area",SERC,70,"72,000","severe weather, thunderstorm"
Severe Thunderstorms,2003,7/7/03,9:00 a.m.,7/7/03,3:00 p.m.,Com Ed,Northern Illinois,MAIN,NA,"72,000","severe weather, thunderstorm"
Severe Weather,2011,4/4/11,2:00 PM,4/8/11,12:01 AM,Tennessee Valley Authority,"Davidson County, Tennessee",SERC,300,"73,000",severe weather
Thunderstorms,2009,8/12/09,6:25 p.m.,8/12/09,10:00 a.m.,CenterPoint Energy,South Houston Service Area,TRE,491,"73,000","severe weather, thunderstorm"
Thunderstorms,2009,7/18/09,7:00 p.m.,7/19/09,9:00 p.m.,CenterPoint Energy,Houston/Galveston Area,TRE,51,"73,000","severe weather, thunderstorm"
Severe Weather,2006,3/9/06,2:00 p.m.,3/9/06,10:00 p.m.,Entergy Service Inc.,"Arkansas, Mississippi, Louisiana, Southeast Texas",SERC,N/A,"73,000",severe weather
Rain and High Winds,2010,10/5/10,5:45 a.m.,10/7/10,6:00a.,Los Angeles Department of Water and Power,"City of Los Angeles, California",WECC,N/A,"73,514","severe weather, wind, rain"
Severe Weather,2011,10/29/11,8:00 PM,10/31/11,8:00 PM,"Orange and Rockland Utilities, Inc",New Jersey; New York,"NPCC, RFC",N/A,"74,000",severe weather
Winter Storm,2010,2/5/10,6:48 p.m.,2/7/10,5:00 PM,Duke Energy Carolinas,North and South Carolina,SERC,500,"74,000","severe weather, winter storm"
Load Shedding,2008,2/14/08,8:15 a.m.,2/14/08,10:46 a.m.,PacifiCorp,Utah,WECC,"2,818","74,031",load shedding
Severe Weather - Thunderstorms,2013,7/19/13,10:30 PM,7/21/13,8:00 PM,Niagara Mohawk Power Corporation (dba National Grid),New York,NPCC,Unknown,"74,300","severe weather, thunderstorm"
Severe Weather,2011,4/4/11,7:00 PM,4/5/11,8:00 PM,Entergy Corporation,"Southeast Arkansas, Southeast Louisiana, Western Mississippi, Eastern Texas",SERC,UNK,"74,645",severe weather
Severe Weather - Thunderstorms,2013,9/11/13,4:00 PM,9/15/13,4:00 PM,Detroit Edison Co,Southeastern Michigan,RFC,400,"75,000","severe weather, thunderstorm"
Severe Weather - Wind Storm,2013,1/31/13,6:30 AM,1/31/13,10:00 AM,ISO New England,Connecticut,NPCC,75,"75,000","severe weather, wind"
Severe Storms,2009,10/7/09,5:45 a.m.,10/9/09,11:00 p.m.,Detroit Edison,Southeast Michigan,RFC,N/A,"75,000","severe weather, storm"
Ice Storm,2009,1/28/09,6:00 a.m.,2/5/09,6:00 p.m.,Vectren Energy Delivery of Indiana,"Indiana, Evansville, Metro Area",RFC,506,"75,000","severe weather, winter storm"
Severe Storm,2007,8/24/07,6:00 p.m.,8/28/07,6:30 a.m.,DTE Energy  (Detroit Edison),Southeastern Michigan,RFC,N/A,"75,000","severe weather, storm"
Ice Storm,2007,2/24/07,4:00 p.m.,3/4/07,12:57 a.m.,MidAmerican Energy Company,"NE quarter of State of Iowa and Rock Island, Illinois",MRO,210,"75,000","severe weather, winter storm"
High Winds,2006,12/14/06,5:00 p.m.,12/16/06,4:00 p.m.,Tacoma Power,"Greater Tacoma area (City of Fircrest, University Place, City of Lakeland) and portions of South Pierce County in State of Washington",WECC,280,"75,000","severe weather, wind"
Severe Thunderstorms,2006,7/2/06,6:39 p.m.,7/3/06,12:31 a.m.,Dominion - Virginia Power/North Carolina,Northern Virginia,RFC,300,"75,000","severe weather, thunderstorm"
Hurricane Ivan,2004,9/16/04,2:00 a.m.,9/16/04,10:02 a.m.,Alabama Electric Cooperative,"Baldwin County, Alabama, Escambia County, Florida, Washington County, Alabama",SERC,263,"75,000","severe weather, hurricane/tropical storm"
Severe Weather,2000,8/10/00,9:30 p.m.,8/11/00,6:00 p.m.,Alabama Power Co,Alabama,SERC,None,"75,000",severe weather
Severe Weather - Thunderstorms,2013,11/17/13,1:06 PM,11/20/13,1:06 PM,Northern Indiana Public Service Company,North Central Indiana,RFC,Unknown,"75,065","severe weather, thunderstorm"
Severe Thunderstorms,2011,6/22/11,7:00 PM,6/23/11,1:00 AM,Southern Company,Alabama; Georgia,SERC,316,"75,101","severe weather, thunderstorm"
Fire/Breaker Failure,2008,6/9/08,2:52 p.m.,6/9/08,8:25 p.m.,Public Service Electric and Gas,"Area Around West Orange Switching Station, New Jersey",RFC,215,"75,654",equipment failure
Severe Weather,2008,2/5/08,10:00 p.m.,2/6/08,3:00 a.m.,LG&E Energy/Kentucky Utilities,State of Kentucky,SERC,N/A,"76,000",severe weather
Thunderstorms,2010,8/5/10,3:30 p.m.,8/5/10,10:00 PM,Potomac Electric Power Co,"District of Columbia, Maryland",RFC,N/A,"76,729","severe weather, thunderstorm"
Severe Thunderstorms,2006,8/2/06,7:00 p.m.,8/3/06,1:00 a.m.,National Grid,New England,NPCC,100-140,"77,000","severe weather, thunderstorm"
Severe Weather - Thunderstorms,2013,11/17/13,4:19 PM,11/18/13,6:00 PM,American Electric Power,"Indiana, Michigan",RFC,Unknown,"77,346","severe weather, thunderstorm"
Severe Thunderstorms,2011,6/5/11,5:30 AM,6/6/11,1:30 AM,CenterPoint Energy,"Houston Metro-Area, Texas",TRE,473,"78,000","severe weather, thunderstorm"
Severe Thunderstorms,2009,2/11/09,7:00 p.m.,2/12/09,11:00 a.m.,Louisville Gas and Electric/Kentucky Utilities,State of Kentucky,RFC,N/A,"78,000","severe weather, thunderstorm"
Hurricane Charley,2004,8/13/04,4:43 p.m.,8/13/04,8:24 p.m.,Tampa Electric Company,"Eastern Hillsborough, Polk County, Florida",FRCC,250,"78,000","severe weather, hurricane/tropical storm"
Generation Inadequacy; Load Shed; Electrical System Separation (Islanding),2011,5/10/11,3:25 AM,5/11/11,2:10 PM,Midwest Independent System Operator (MISO),"Upper Peninsula, Michigan",RFC,585,"78,213","load shedding, islanding"
Severe Weather,2011,8/24/11,7:45 AM,8/25/11,6:00 AM,CenterPoint Energy,"Houston area, Texas",TRE,485,"79,000",severe weather
Major Storm,2011,3/20/11,9:44 AM,3/21/11,10:00 AM,Los Angeles Department of Water and Power,"Los Angeles, California",WECC,UNK,"79,000","severe weather, storm"
Severe Weather,2010,6/18/10,8:00 p.m.,6/21/10,10:45 AM,American Electric Power,"Indiana, Michigan",RFC,N/A,"79,000",severe weather
Thunderstorms,2010,6/8/10,11:00 a.m.,6/8/10,5:00 PM,Centerpoint Energy,Southeastern Texas,TRE,N/A,"79,741","severe weather, thunderstorm"
Severe Weather - Winter Storm,2013,1/17/13,7:02 PM,1/19/13,6:00 PM,Tennessee Valley Authority,Northeast Tennessee,SERC,Unknown,"80,000","severe weather, winter storm"
Severe Thunderstorms,2011,6/27/11,12:00 AM,6/29/11,1:00 AM,AMEREN,Illinois; Missouri,SERC,UNK,"80,000","severe weather, thunderstorm"
Severe Weather,2011,4/19/11,8:00 PM,4/19/11,10:00 PM,Ameren Illinois,Illinois,SERC,UNK,"80,000",severe weather
Winter Storm,2011,2/25/11,8:00 AM,2/28/11,5:30 PM,Pacific Gas and Electric,Northern and Central California,WECC,91,"80,000","severe weather, winter storm"
Major Storm,2011,2/17/11,1:25 AM,2/19/11,10:13 AM,Pacific Gas and Electric,Northern and Central California,WECC,91,"80,000","severe weather, storm"
Winter Storm,2011,1/12/11,6:00 AM,1/12/11,2:00 PM,National Grid,Massachusetts,NPCC,N/A,"80,000","severe weather, winter storm"
